Airline,Airline_ID,Source_airport,Source_airport_ID,Destination_airport,Destination_airport_ID,Codeshare,Stops,Equipment
VS,5347,LHR,507,JNB,813,\N,0,346
VS,5347,LHR,507,LAX,3484,\N,0,346
VS,5347,LHR,507,LOS,273,\N,0,346
VS,5347,LHR,507,MAN,478,Y,0,320
VS,5347,LHR,507,MIA,3576,\N,0,744
VS,5347,LHR,507,MSP,3858,\N,0,764
VS,5347,LHR,507,NRT,2279,\N,0,346
VS,5347,LHR,507,ORD,3830,\N,0,343
VS,5347,LHR,507,PEK,3364,Y,0,773
VS,5347,LHR,507,PVG,3406,\N,0,346
VS,5347,LHR,507,SEA,3577,\N,0,76W
VS,5347,LHR,507,SFO,3469,\N,0,744
VS,5347,LHR,507,SIN,3316,Y,0,388
VS,5347,LHR,507,VKO,2988,Y,0,73H
VS,5347,LOS,273,LHR,507,\N,0,346
VS,5347,MAN,478,ATL,3682,Y,0,76W
VS,5347,MAN,478,BGI,2875,\N,0,744
VS,5347,MAN,478,LAS,3877,\N,0,744
VS,5347,MAN,478,LHR,507,Y,0,320
VS,5347,MAN,478,MCO,3878,\N,0,744
VS,5347,MAN,478,MUC,346,Y,0,77W
VS,5347,MBJ,1780,LGW,502,\N,0,744
VS,5347,MCI,3458,ATL,3682,Y,0,M88
VS,5347,MCO,3878,ATL,3682,Y,0,76W
VS,5347,MCO,3878,GLA,534,\N,0,744
VS,5347,MCO,3878,LGW,502,\N,0,744
VS,5347,MCO,3878,MAN,478,\N,0,744
VS,5347,MEM,3473,ATL,3682,Y,0,M88
VS,5347,MEX,1824,ATL,3682,Y,0,73H
VS,5347,MIA,3576,ATL,3682,Y,0,M88
VS,5347,MIA,3576,LHR,507,\N,0,744
VS,5347,MSP,3858,LHR,507,\N,0,764
VS,5347,MSY,3861,ATL,3682,Y,0,M90
VS,5347,MSY,3861,DTW,3645,Y,0,319
VS,5347,MSY,3861,JFK,3797,Y,0,CR9
VS,5347,MTY,1825,ATL,3682,Y,0,CR9
VS,5347,MUC,346,MAN,478,Y,0,77W
VS,5347,MUC,346,SIN,3316,Y,0,77W
VS,5347,NRT,2279,LHR,507,\N,0,346
VS,5347,OKC,3863,ATL,3682,Y,0,M88
VS,5347,ORD,3830,ATL,3682,Y,0,717
VS,5347,ORD,3830,LHR,507,\N,0,343
VS,5347,PBI,3722,ATL,3682,Y,0,757
VS,5347,PEK,3364,LGW,502,\N,0,330
VS,5347,PEK,3364,LHR,507,Y,0,773
VS,5347,PHX,3462,ATL,3682,Y,0,757
VS,5347,PNS,3564,ATL,3682,Y,0,M90
VS,5347,PVG,3406,LHR,507,\N,0,346
VS,5347,RDU,3626,ATL,3682,Y,0,M90
VS,5347,RSW,3793,ATL,3682,Y,0,M90
VS,5347,SAN,3731,ATL,3682,Y,0,73H
VS,5347,SAT,3621,ATL,3682,Y,0,757
VS,5347,SAV,3613,ATL,3682,Y,0,M88
VS,5347,SDF,4014,ATL,3682,Y,0,M88
VS,5347,SEA,3577,LHR,507,\N,0,76W
VS,5347,SFO,3469,ATL,3682,Y,0,763
VS,5347,SFO,3469,LHR,507,\N,0,744
VS,5347,SIN,3316,LHR,507,Y,0,77W
VS,5347,SIN,3316,MUC,346,Y,0,77W
VS,5347,SJU,2890,ATL,3682,Y,0,73H
VS,5347,SMF,3817,ATL,3682,Y,0,757
VS,5347,SRQ,4067,ATL,3682,Y,0,M90
VS,5347,STL,3678,ATL,3682,Y,0,M90
VS,5347,SYD,3361,HKG,3077,\N,0,346
VS,5347,TPA,3646,ATL,3682,Y,0,757
VS,5347,TUL,3855,ATL,3682,Y,0,CR7
VS,5347,TUS,3636,ATL,3682,Y,0,M90
VS,5347,UVF,2894,ANU,2874,\N,0,333
VS,5347,UVF,2894,GND,2882,\N,0,333
VS,5347,UVF,2894,LGW,502,\N,0,333
VS,5347,VKO,2988,LHR,507,Y,0,73H
VT,692,AHE,5889,PPT,4075,\N,0,ATR
VT,692,AHE,5889,XMH,1978,\N,0,ATR
VT,692,AUQ,5890,NHV,1987,\N,0,ATR
VT,692,AUQ,5890,PPT,4075,\N,0,ATR
VT,692,AUQ,5890,UAH,5892,\N,0,DHT
VT,692,AUQ,5890,UAP,5891,\N,0,DHT
VT,692,AXR,1984,KKR,1980,\N,0,ATR
VT,692,BOB,1989,HUH,1991,\N,0,ATR
VT,692,BOB,1989,MAU,1994,\N,0,ATR
VT,692,BOB,1989,MOZ,1992,\N,0,ATR
VT,692,BOB,1989,PPT,4075,\N,0,ATR
VT,692,BOB,1989,RFP,1995,\N,0,ATR
VT,692,BOB,1989,RGI,1990,\N,0,ATR
VT,692,BOB,1989,TIH,1975,\N,0,ATR
VT,692,FAV,1977,PPT,4075,\N,0,ATR
VT,692,FAV,1977,RGI,1990,\N,0,ATR
VT,692,GMR,1979,PPT,4075,\N,0,ATR
VT,692,HOI,1993,GMR,1979,\N,0,ATR
VT,692,HOI,1993,MKP,1981,\N,0,ATR
VT,692,HUH,1991,BOB,1989,\N,0,ATR
VT,692,HUH,1991,MOZ,1992,\N,0,ATR
VT,692,HUH,1991,PPT,4075,\N,0,ATR
VT,692,HUH,1991,RFP,1995,\N,0,ATR
VT,692,KHZ,\N,KXU,\N,\N,0,ATR
VT,692,KKR,1980,PPT,4075,\N,0,ATR
VT,692,KXU,\N,PPT,4075,\N,0,ATR
VT,692,MAU,1994,BOB,1989,\N,0,ATR
VT,692,MAU,1994,PPT,4075,\N,0,ATR
VT,692,MAU,1994,RFP,1995,\N,0,ATR
VT,692,MKP,1981,PPT,4075,\N,0,ATR
VT,692,MOZ,1992,BOB,1989,\N,0,ATR
VT,692,MOZ,1992,HUH,1991,\N,0,ATR
VT,692,MOZ,1992,PPT,4075,\N,0,ATR
VT,692,MOZ,1992,RFP,1995,\N,0,ATR
VT,692,MVT,1985,PPT,4075,\N,0,ATR
VT,692,MVT,1985,RGI,1990,\N,0,ATR
VT,692,NHV,1987,AUQ,5890,\N,0,ATR
VT,692,NHV,1987,PPT,4075,\N,0,ATR
VT,692,NHV,1987,UAH,5892,\N,0,DHT
VT,692,NHV,1987,UAP,5891,\N,0,DHT
VT,692,PPT,4075,AHE,5889,\N,0,ATR
VT,692,PPT,4075,AUQ,5890,\N,0,ATR
VT,692,PPT,4075,AXR,1984,\N,0,ATR
VT,692,PPT,4075,BOB,1989,\N,0,ATR
VT,692,PPT,4075,FAV,1977,\N,0,ATR
VT,692,PPT,4075,HOI,1993,\N,0,ATR
VT,692,PPT,4075,HUH,1991,\N,0,ATR
VT,692,PPT,4075,MAU,1994,\N,0,ATR
VT,692,PPT,4075,MOZ,1992,\N,0,ATR
VT,692,PPT,4075,MVT,1985,\N,0,ATR
VT,692,PPT,4075,NHV,1987,\N,0,ATR
VT,692,PPT,4075,RAR,1959,\N,0,ATR
VT,692,PPT,4075,RFP,1995,\N,0,ATR
VT,692,PPT,4075,RGI,1990,\N,0,ATR
VT,692,PPT,4075,RKA,\N,\N,0,ATR
VT,692,PPT,4075,RMT,6926,\N,0,ATR
VT,692,PPT,4075,RUR,1971,\N,0,ATR
VT,692,PPT,4075,RVV,7456,\N,0,ATR
VT,692,PPT,4075,TIH,1975,\N,0,ATR
VT,692,PPT,4075,TKX,1986,\N,0,ATR
VT,692,PPT,4075,TUB,1972,\N,0,ATR
VT,692,PPT,4075,XMH,1978,\N,0,ATR
VT,692,RAR,1959,PPT,4075,\N,0,ATR
VT,692,RFP,1995,BOB,1989,\N,0,ATR
VT,692,RFP,1995,HUH,1991,\N,0,ATR
VT,692,RFP,1995,MAU,1994,\N,0,ATR
VT,692,RFP,1995,PPT,4075,\N,0,ATR
VT,692,RGI,1990,FAV,1977,\N,0,ATR
VT,692,RGI,1990,MVT,1985,\N,0,ATR
VT,692,RGI,1990,PPT,4075,\N,0,ATR
VT,692,RGI,1990,TIH,1975,\N,0,ATR
VT,692,RGI,1990,XMH,1978,\N,0,ATR
VT,692,RKA,\N,KHZ,\N,\N,0,ATR
VT,692,RMT,6926,PPT,4075,\N,0,ATR
VT,692,RMT,6926,RUR,1971,\N,0,ATR
VT,692,RUR,1971,PPT,4075,\N,0,ATR
VT,692,RUR,1971,RMT,6926,\N,0,ATR
VT,692,RVV,7456,PPT,4075,\N,0,ATR
VT,692,RVV,7456,TUB,1972,\N,0,ATR
VT,692,TIH,1975,PPT,4075,\N,0,ATR
VT,692,TIH,1975,RGI,1990,\N,0,ATR
VT,692,TKP,1983,TKX,1986,\N,0,ATR
VT,692,TKX,1986,AHE,5889,\N,0,ATR
VT,692,TKX,1986,PPT,4075,\N,0,ATR
VT,692,TKX,1986,TKP,1983,\N,0,ATR
VT,692,TUB,1972,PPT,4075,\N,0,ATR
VT,692,TUB,1972,RUR,1971,\N,0,ATR
VT,692,TUB,1972,RVV,7456,\N,0,ATR
VT,692,UAH,5892,AUQ,5890,\N,0,DHT
VT,692,UAH,5892,NHV,1987,\N,0,DHT
VT,692,UAH,5892,UAP,5891,\N,0,DHT
VT,692,UAP,5891,AUQ,5890,\N,0,DHT
VT,692,UAP,5891,NHV,1987,\N,0,DHT
VT,692,UAP,5891,UAH,5892,\N,0,DHT
VT,692,XMH,1978,AHE,5889,\N,0,ATR
VT,692,XMH,1978,PPT,4075,\N,0,ATR
VT,692,XMH,1978,RGI,1990,\N,0,ATR
VW,1290,ACA,1783,MEX,1824,\N,0,ATR
VW,1290,AUS,3673,MEX,1824,\N,0,CRJ
VW,1290,CLQ,1808,MEX,1824,\N,0,ATR
VW,1290,CVM,1798,MEX,1824,\N,0,ATR
VW,1290,DGO,1801,MEX,1824,\N,0,CRJ
VW,1290,JAL,5837,MEX,1824,\N,0,ATR
VW,1290,LZC,1813,MEX,1824,\N,0,ATR
VW,1290,MAM,1818,MEX,1824,\N,0,ATR
VW,1290,MEX,1824,ACA,1783,\N,0,ATR
VW,1290,MEX,1824,AUS,3673,\N,0,CRJ
VW,1290,MEX,1824,CLQ,1808,\N,0,ATR
VW,1290,MEX,1824,CVM,1798,\N,0,ATR
VW,1290,MEX,1824,DGO,1801,\N,0,CRJ
VW,1290,MEX,1824,JAL,5837,\N,0,ATR
VW,1290,MEX,1824,LZC,1813,\N,0,ATR
VW,1290,MEX,1824,MAM,1818,\N,0,ATR
VW,1290,MEX,1824,MFE,3826,\N,0,CRJ
VW,1290,MEX,1824,MLM,1821,\N,0,ATR
VW,1290,MEX,1824,PAZ,1830,\N,0,ATR
VW,1290,MEX,1824,PDS,1834,\N,0,CRJ
VW,1290,MEX,1824,PXM,1837,\N,0,ATR
VW,1290,MEX,1824,SLP,1842,\N,0,ATR
VW,1290,MEX,1824,TPQ,1802,\N,0,CRJ
VW,1290,MEX,1824,VER,1854,\N,0,ATR
VW,1290,MEX,1824,ZIH,1856,\N,0,ATR
VW,1290,MEX,1824,ZLO,1858,\N,0,ATR
VW,1290,MFE,3826,MEX,1824,\N,0,CRJ
VW,1290,MFE,3826,SLP,1842,\N,0,ATR
VW,1290,MLM,1821,MEX,1824,\N,0,ATR
VW,1290,PAZ,1830,MEX,1824,\N,0,ATR
VW,1290,PAZ,1830,REX,1839,\N,0,ATR
VW,1290,PAZ,1830,VSA,1853,\N,0,ATR
VW,1290,PDS,1834,MEX,1824,\N,0,CRJ
VW,1290,PXM,1837,MEX,1824,\N,0,ATR
VW,1290,REX,1839,PAZ,1830,\N,0,ATR
VW,1290,SLP,1842,MEX,1824,\N,0,ATR
VW,1290,SLP,1842,MFE,3826,\N,0,ATR
VW,1290,TPQ,1802,MEX,1824,\N,0,CRJ
VW,1290,VER,1854,MEX,1824,\N,0,ATR
VW,1290,VSA,1853,PAZ,1830,\N,0,ATR
VW,1290,ZIH,1856,MEX,1824,\N,0,ATR
VW,1290,ZLO,1858,MEX,1824,\N,0,ATR
VX,5331,AUS,3673,SFO,3469,\N,0,319
VX,5331,BOS,3448,LAX,3484,\N,0,319
VX,5331,BOS,3448,SFO,3469,\N,0,320
VX,5331,CUN,1852,LAX,3484,\N,0,320
VX,5331,CUN,1852,SFO,3469,\N,0,320
VX,5331,DCA,3520,SFO,3469,\N,0,320
VX,5331,DFW,3670,LAX,3484,\N,0,319
VX,5331,DFW,3670,SFO,3469,\N,0,319
VX,5331,EWR,3494,LAX,3484,\N,0,320
VX,5331,EWR,3494,SFO,3469,\N,0,320
VX,5331,FLL,3533,LAX,3484,\N,0,320
VX,5331,FLL,3533,SFO,3469,\N,0,320
VX,5331,IAD,3714,LAX,3484,\N,0,320
VX,5331,IAD,3714,SFO,3469,\N,0,319
VX,5331,JFK,3797,LAS,3877,\N,0,320
VX,5331,JFK,3797,LAX,3484,\N,0,320
VX,5331,JFK,3797,SFO,3469,\N,0,320
VX,5331,LAS,3877,JFK,3797,\N,0,320
VX,5331,LAS,3877,LAX,3484,\N,0,320
VX,5331,LAS,3877,SFO,3469,\N,0,320
VX,5331,LAX,3484,BOS,3448,\N,0,320
VX,5331,LAX,3484,CUN,1852,\N,0,320
VX,5331,LAX,3484,DFW,3670,\N,0,319
VX,5331,LAX,3484,EWR,3494,\N,0,320
VX,5331,LAX,3484,FLL,3533,\N,0,320
VX,5331,LAX,3484,IAD,3714,\N,0,320
VX,5331,LAX,3484,JFK,3797,\N,0,320
VX,5331,LAX,3484,LAS,3877,\N,0,320
VX,5331,LAX,3484,MCO,3878,\N,0,320
VX,5331,LAX,3484,ORD,3830,\N,0,320
VX,5331,LAX,3484,PHL,3752,\N,0,319
VX,5331,LAX,3484,SEA,3577,\N,0,319
VX,5331,LAX,3484,SFO,3469,\N,0,320
VX,5331,LAX,3484,SJC,3748,\N,0,320
VX,5331,MCO,3878,LAX,3484,\N,0,320
VX,5331,MCO,3878,SFO,3469,\N,0,320
VX,5331,ORD,3830,LAX,3484,\N,0,320
VX,5331,ORD,3830,SFO,3469,\N,0,320
VX,5331,PDX,3720,SFO,3469,\N,0,320
VX,5331,PHL,3752,LAX,3484,\N,0,320
VX,5331,PHL,3752,SFO,3469,\N,0,319
VX,5331,PVR,1836,SFO,3469,\N,0,320
VX,5331,SAN,3731,SFO,3469,\N,0,319
VX,5331,SEA,3577,LAX,3484,\N,0,320
VX,5331,SEA,3577,SFO,3469,\N,0,319
VX,5331,SFO,3469,AUS,3673,\N,0,319
VX,5331,SFO,3469,BOS,3448,\N,0,320
VX,5331,SFO,3469,CUN,1852,\N,0,320
VX,5331,SFO,3469,DCA,3520,\N,0,320
VX,5331,SFO,3469,DFW,3670,\N,0,320
VX,5331,SFO,3469,EWR,3494,\N,0,320
VX,5331,SFO,3469,FLL,3533,\N,0,320
VX,5331,SFO,3469,IAD,3714,\N,0,320
VX,5331,SFO,3469,JFK,3797,\N,0,320
VX,5331,SFO,3469,LAS,3877,\N,0,319
VX,5331,SFO,3469,LAX,3484,\N,0,320
VX,5331,SFO,3469,MCO,3878,\N,0,320
VX,5331,SFO,3469,ORD,3830,\N,0,320
VX,5331,SFO,3469,PDX,3720,\N,0,320
VX,5331,SFO,3469,PHL,3752,\N,0,319
VX,5331,SFO,3469,PVR,1836,\N,0,320
VX,5331,SFO,3469,SAN,3731,\N,0,319
VX,5331,SFO,3469,SEA,3577,\N,0,320
VX,5331,SFO,3469,SJD,1840,\N,0,320
VX,5331,SJC,3748,LAX,3484,\N,0,320
VX,5331,SJD,1840,SFO,3469,\N,0,320
VY,2439,AAL,628,BCN,1218,\N,0,320
VY,2439,ACE,1055,BCN,1218,\N,0,320
VY,2439,ACE,1055,BIO,1216,\N,0,320
VY,2439,AGP,1230,AMS,580,\N,0,320
VY,2439,AGP,1230,BCN,1218,\N,0,320
VY,2439,AGP,1230,BIO,1216,\N,0,320
VY,2439,AGP,1230,BRU,302,\N,0,320
VY,2439,AGP,1230,CPH,609,\N,0,320
VY,2439,AGP,1230,CWL,488,\N,0,320
VY,2439,AGP,1230,DME,4029,\N,0,320
VY,2439,AGP,1230,FCO,1555,\N,0,320
VY,2439,AGP,1230,HAJ,352,\N,0,320
VY,2439,AGP,1230,HAM,342,\N,0,320
VY,2439,AGP,1230,LPA,1054,\N,0,320
VY,2439,AGP,1230,LYS,1335,\N,0,320
VY,2439,AGP,1230,MUC,346,\N,0,320
VY,2439,AGP,1230,NTE,1418,\N,0,320
VY,2439,AGP,1230,ORY,1386,\N,0,320
VY,2439,AGP,1230,OVD,1214,\N,0,320
VY,2439,AGP,1230,PMI,3998,\N,0,320
VY,2439,AGP,1230,SCQ,1243,\N,0,320
VY,2439,AGP,1230,TFN,1057,\N,0,320
VY,2439,AGP,1230,TLS,1273,\N,0,320
VY,2439,ALC,1212,AMS,580,\N,0,320
VY,2439,ALC,1212,BCN,1218,\N,0,320
VY,2439,ALC,1212,BIO,1216,\N,0,320
VY,2439,ALC,1212,BRU,302,\N,0,320
VY,2439,ALC,1212,CPH,609,\N,0,320
VY,2439,ALC,1212,CWL,488,\N,0,320
VY,2439,ALC,1212,DME,4029,\N,0,320
VY,2439,ALC,1212,FCO,1555,\N,0,320
VY,2439,ALC,1212,IBZ,1225,\N,0,320
VY,2439,ALC,1212,ORN,231,\N,0,320
VY,2439,ALC,1212,ORY,1386,\N,0,320
VY,2439,ALC,1212,PMI,3998,\N,0,320
VY,2439,ALG,210,BCN,1218,\N,0,320
VY,2439,AMS,580,AGP,1230,\N,0,320
VY,2439,AMS,580,ALC,1212,\N,0,320
VY,2439,AMS,580,BCN,1218,\N,0,320
VY,2439,AMS,580,BIO,1216,\N,0,320
VY,2439,AMS,580,IBZ,1225,\N,0,320
VY,2439,AMS,580,PMI,3998,\N,0,320
VY,2439,AMS,580,SVQ,1253,\N,0,320
VY,2439,AMS,580,VLC,1246,\N,0,320
VY,2439,ARN,737,BCN,1218,\N,0,320
VY,2439,ATH,3941,BCN,1218,\N,0,320
VY,2439,BCN,1218,AAL,628,\N,0,320
VY,2439,BCN,1218,ACE,1055,\N,0,320
VY,2439,BCN,1218,AGP,1230,\N,0,320
VY,2439,BCN,1218,ALC,1212,\N,0,320
VY,2439,BCN,1218,ALG,210,\N,0,320
VY,2439,BCN,1218,AMS,580,\N,0,320
VY,2439,BCN,1218,ARN,737,\N,0,320
VY,2439,BCN,1218,ATH,3941,\N,0,320
VY,2439,BCN,1218,BES,1403,\N,0,320
VY,2439,BCN,1218,BGO,636,\N,0,320
VY,2439,BCN,1218,BIO,1216,\N,0,320
VY,2439,BCN,1218,BJL,1050,\N,0,320
VY,2439,BCN,1218,BLQ,1538,\N,0,320
VY,2439,BCN,1218,BOD,1264,\N,0,320
VY,2439,BCN,1218,BRI,1501,\N,0,320
VY,2439,BCN,1218,BRU,302,\N,0,320
VY,2439,BCN,1218,CDG,1382,\N,0,320
VY,2439,BCN,1218,CMN,1074,\N,0,320
VY,2439,BCN,1218,CPH,609,\N,0,320
VY,2439,BCN,1218,CTA,1509,\N,0,320
VY,2439,BCN,1218,CWL,488,\N,0,320
VY,2439,BCN,1218,DBV,1200,\N,0,320
VY,2439,BCN,1218,DKR,1084,\N,0,320
VY,2439,BCN,1218,DME,4029,\N,0,320
VY,2439,BCN,1218,DRS,338,\N,0,319
VY,2439,BCN,1218,DTM,373,\N,0,319
VY,2439,BCN,1218,DUS,345,\N,0,320
VY,2439,BCN,1218,EAS,1242,\N,0,319
VY,2439,BCN,1218,EDI,535,\N,0,320
VY,2439,BCN,1218,FCO,1555,\N,0,320
VY,2439,BCN,1218,FEZ,1066,\N,0,320
VY,2439,BCN,1218,FLR,1563,\N,0,319
VY,2439,BCN,1218,FRA,340,\N,0,320
VY,2439,BCN,1218,FUE,1051,\N,0,320
VY,2439,BCN,1218,GOA,1528,\N,0,320
VY,2439,BCN,1218,GOT,687,\N,0,320
VY,2439,BCN,1218,GRX,1223,\N,0,320
VY,2439,BCN,1218,HAJ,352,\N,0,320
VY,2439,BCN,1218,HAM,342,\N,0,320
VY,2439,BCN,1218,HEL,421,\N,0,320
VY,2439,BCN,1218,IBZ,1225,\N,0,320
VY,2439,BCN,1218,IEV,2944,\N,0,320
VY,2439,BCN,1218,LCG,1220,\N,0,320
VY,2439,BCN,1218,LED,2948,\N,0,320
VY,2439,BCN,1218,LEI,1213,\N,0,320
VY,2439,BCN,1218,LEJ,348,\N,0,319
VY,2439,BCN,1218,LGW,502,\N,0,320
VY,2439,BCN,1218,LIL,1399,\N,0,320
VY,2439,BCN,1218,LIS,1638,\N,0,320
VY,2439,BCN,1218,LPA,1054,\N,0,320
VY,2439,BCN,1218,LUX,629,\N,0,320
VY,2439,BCN,1218,LYS,1335,\N,0,320
VY,2439,BCN,1218,MAD,1229,\N,0,320
VY,2439,BCN,1218,MAH,1231,\N,0,320
VY,2439,BCN,1218,MLA,1606,\N,0,320
VY,2439,BCN,1218,MRS,1353,\N,0,320
VY,2439,BCN,1218,MUC,346,\N,0,320
VY,2439,BCN,1218,MXP,1524,\N,0,320
VY,2439,BCN,1218,NAP,1561,\N,0,320
VY,2439,BCN,1218,NCE,1354,\N,0,320
VY,2439,BCN,1218,NDR,5673,\N,0,320
VY,2439,BCN,1218,NTE,1418,\N,0,320
VY,2439,BCN,1218,NUE,347,\N,0,320
VY,2439,BCN,1218,OPO,1636,\N,0,320
VY,2439,BCN,1218,ORN,231,\N,0,320
VY,2439,BCN,1218,ORY,1386,\N,0,320
VY,2439,BCN,1218,OSL,644,\N,0,320
VY,2439,BCN,1218,OTP,1657,\N,0,320
VY,2439,BCN,1218,OVD,1214,\N,0,320
VY,2439,BCN,1218,PMI,3998,\N,0,320
VY,2439,BCN,1218,PMO,1512,\N,0,320
VY,2439,BCN,1218,PRG,1587,\N,0,320
VY,2439,BCN,1218,PSA,1562,\N,0,320
VY,2439,BCN,1218,RAK,1075,\N,0,320
VY,2439,BCN,1218,RNS,1415,\N,0,320
VY,2439,BCN,1218,SCQ,1243,\N,0,320
VY,2439,BCN,1218,SDR,1251,\N,0,320
VY,2439,BCN,1218,STR,350,\N,0,320
VY,2439,BCN,1218,SVG,666,\N,0,320
VY,2439,BCN,1218,SVQ,1253,\N,0,320
VY,2439,BCN,1218,TFN,1057,\N,0,320
VY,2439,BCN,1218,TFS,1056,\N,0,320
VY,2439,BCN,1218,TLS,1273,\N,0,320
VY,2439,BCN,1218,TLV,1590,\N,0,320
VY,2439,BCN,1218,TNG,1080,\N,0,320
VY,2439,BCN,1218,TRN,1526,\N,0,320
VY,2439,BCN,1218,TXL,351,\N,0,320
VY,2439,BCN,1218,VCE,1551,\N,0,320
VY,2439,BCN,1218,VGO,1250,\N,0,320
VY,2439,BCN,1218,VIE,1613,\N,0,320
VY,2439,BCN,1218,VLL,1247,\N,0,320
VY,2439,BCN,1218,WAW,679,\N,0,320
VY,2439,BCN,1218,XRY,1226,\N,0,320
VY,2439,BCN,1218,ZAG,1208,\N,0,320
VY,2439,BCN,1218,ZRH,1678,\N,0,319
VY,2439,BES,1403,BCN,1218,\N,0,320
VY,2439,BGO,636,BCN,1218,\N,0,320
VY,2439,BIO,1216,ACE,1055,\N,0,320
VY,2439,BIO,1216,AGP,1230,\N,0,320
VY,2439,BIO,1216,ALC,1212,\N,0,320
VY,2439,BIO,1216,AMS,580,\N,0,320
VY,2439,BIO,1216,BCN,1218,\N,0,320
VY,2439,BIO,1216,FUE,1051,\N,0,320
VY,2439,BIO,1216,IBZ,1225,\N,0,320
VY,2439,BIO,1216,LCG,1220,\N,0,320
VY,2439,BIO,1216,LHR,507,\N,0,320
VY,2439,BIO,1216,LPA,1054,\N,0,320
VY,2439,BIO,1216,MXP,1524,\N,0,320
VY,2439,BIO,1216,ORY,1386,\N,0,320
VY,2439,BIO,1216,PMI,3998,\N,0,320
VY,2439,BIO,1216,SVQ,1253,\N,0,320
VY,2439,BIO,1216,TFN,1057,\N,0,320
VY,2439,BIO,1216,TXL,351,\N,0,320
VY,2439,BJL,1050,BCN,1218,\N,0,320
VY,2439,BLQ,1538,BCN,1218,\N,0,320
VY,2439,BLQ,1538,ORY,1386,\N,0,320
VY,2439,BOD,1264,BCN,1218,\N,0,320
VY,2439,BOD,1264,PMI,3998,\N,0,320
VY,2439,BRI,1501,BCN,1218,\N,0,320
VY,2439,BRI,1501,FLR,1563,\N,0,319
VY,2439,BRU,302,AGP,1230,\N,0,320
VY,2439,BRU,302,ALC,1212,\N,0,320
VY,2439,BRU,302,BCN,1218,\N,0,320
VY,2439,BRU,302,FCO,1555,\N,0,320
VY,2439,BRU,302,IBZ,1225,\N,0,320
VY,2439,BRU,302,LIS,1638,\N,0,320
VY,2439,BRU,302,OPO,1636,\N,0,320
VY,2439,BRU,302,PMI,3998,\N,0,320
VY,2439,BRU,302,SCQ,1243,\N,0,320
VY,2439,BRU,302,VCE,1551,\N,0,320
VY,2439,BRU,302,VLC,1246,\N,0,320
VY,2439,CAG,1519,FLR,1563,\N,0,319
VY,2439,CDG,1382,BCN,1218,\N,0,320
VY,2439,CDG,1382,MAD,1229,\N,0,320
VY,2439,CDG,1382,OVD,1214,\N,0,320
VY,2439,CDG,1382,SCQ,1243,\N,0,320
VY,2439,CMN,1074,BCN,1218,\N,0,320
VY,2439,CPH,609,AGP,1230,\N,0,320
VY,2439,CPH,609,ALC,1212,\N,0,320
VY,2439,CPH,609,BCN,1218,\N,0,320
VY,2439,CPH,609,FLR,1563,\N,0,319
VY,2439,CTA,1509,BCN,1218,\N,0,320
VY,2439,CTA,1509,FCO,1555,\N,0,320
VY,2439,CTA,1509,FLR,1563,\N,0,319
VY,2439,CWL,488,AGP,1230,\N,0,320
VY,2439,CWL,488,ALC,1212,\N,0,320
VY,2439,CWL,488,BCN,1218,\N,0,320
VY,2439,DBV,1200,BCN,1218,\N,0,320
VY,2439,DKR,1084,BCN,1218,\N,0,320
VY,2439,DME,4029,AGP,1230,\N,0,320
VY,2439,DME,4029,ALC,1212,\N,0,320
VY,2439,DME,4029,BCN,1218,\N,0,320
VY,2439,DME,4029,PMI,3998,\N,0,320
VY,2439,DRS,338,BCN,1218,\N,0,319
VY,2439,DTM,373,BCN,1218,\N,0,319
VY,2439,DUS,345,BCN,1218,\N,0,320
VY,2439,EAS,1242,BCN,1218,\N,0,319
VY,2439,EDI,535,BCN,1218,\N,0,320
VY,2439,FCO,1555,AGP,1230,\N,0,320
VY,2439,FCO,1555,ALC,1212,\N,0,320
VY,2439,FCO,1555,BCN,1218,\N,0,320
VY,2439,FCO,1555,BRU,302,\N,0,320
VY,2439,FCO,1555,CTA,1509,\N,0,320
VY,2439,FCO,1555,NTE,1418,\N,0,320
VY,2439,FCO,1555,ORY,1386,\N,0,320
VY,2439,FCO,1555,PRG,1587,\N,0,320
VY,2439,FCO,1555,VLC,1246,\N,0,320
VY,2439,FEZ,1066,BCN,1218,\N,0,320
VY,2439,FLR,1563,BCN,1218,\N,0,319
VY,2439,FLR,1563,BRI,1501,\N,0,319
VY,2439,FLR,1563,CAG,1519,\N,0,319
VY,2439,FLR,1563,CPH,609,\N,0,319
VY,2439,FLR,1563,CTA,1509,\N,0,319
VY,2439,FLR,1563,LGW,502,\N,0,319
VY,2439,FLR,1563,MAD,1229,\N,0,319
VY,2439,FLR,1563,ORY,1386,\N,0,319
VY,2439,FLR,1563,PMO,1512,\N,0,319
VY,2439,FLR,1563,TXL,351,\N,0,319
VY,2439,FRA,340,BCN,1218,\N,0,320
VY,2439,FUE,1051,BCN,1218,\N,0,320
VY,2439,FUE,1051,BIO,1216,\N,0,320
VY,2439,GOA,1528,BCN,1218,\N,0,320
VY,2439,GOT,687,BCN,1218,\N,0,320
VY,2439,GRX,1223,BCN,1218,\N,0,320
VY,2439,GRX,1223,PMI,3998,\N,0,320
VY,2439,HAJ,352,AGP,1230,\N,0,320
VY,2439,HAJ,352,BCN,1218,\N,0,320
VY,2439,HAM,342,AGP,1230,\N,0,320
VY,2439,HAM,342,BCN,1218,\N,0,320
